year,local_day,local_hour_end,tot_wind_mwh,_FREQ_
2019,2-Apr-19,17,571.937,58
2019,2-Apr-19,18,638.14,57
2019,2-Apr-19,19,637.106,56
2019,2-Apr-19,20,627.873,56
2019,2-Apr-19,21,603.634,57
2019,2-Apr-19,22,589.327,57
2019,2-Apr-19,23,539.253,58
2019,2-Apr-19,24,474.492,56
2019,3-Apr-19,1,424.644,55
2019,3-Apr-19,2,414.997,56
2019,3-Apr-19,3,377.132,54
2019,3-Apr-19,4,269.89,56
2019,3-Apr-19,5,267.092,53
2019,3-Apr-19,6,287.48,58
2019,3-Apr-19,7,280.632,61
2019,3-Apr-19,8,271.186,60
2019,3-Apr-19,9,285.378,57
2019,3-Apr-19,10,263.49,58
2019,3-Apr-19,11,280.02,58
2019,3-Apr-19,12,334.252,59
2019,3-Apr-19,13,372.182,63
2019,3-Apr-19,14,451.7,64
2019,3-Apr-19,15,551.616,66
2019,3-Apr-19,16,640.507,67
2019,3-Apr-19,17,697.208,67
2019,3-Apr-19,18,828.785,67
2019,3-Apr-19,19,889.092,64
2019,3-Apr-19,20,971.923,64
2019,3-Apr-19,21,1009.615,62
2019,3-Apr-19,22,993.164,62
2019,3-Apr-19,23,982.762,63
2019,3-Apr-19,24,1042.967,63
2019,4-Apr-19,1,1021.879,63
2019,4-Apr-19,2,1010.394,60
2019,4-Apr-19,3,963.772,58
2019,4-Apr-19,4,976.773,58
2019,4-Apr-19,5,999.588,59
2019,4-Apr-19,6,995.629,62
2019,4-Apr-19,7,1007.637,65
2019,4-Apr-19,8,1035.536,66
2019,4-Apr-19,9,1037.103,67
2019,4-Apr-19,10,1044.423,68
2019,4-Apr-19,11,1031.53,67
2019,4-Apr-19,12,1048.927,66
2019,4-Apr-19,13,1028.009,66
2019,4-Apr-19,14,1009.214,65
2019,4-Apr-19,15,1016.489,67
2019,4-Apr-19,16,988.913,68
2019,4-Apr-19,17,1073.65,68
2019,4-Apr-19,18,1087.731,67
2019,4-Apr-19,19,1055.203,66
2019,4-Apr-19,20,990.198,64
2019,4-Apr-19,21,958.507,60
2019,4-Apr-19,22,938.724,62
2019,4-Apr-19,23,916.826,61
2019,4-Apr-19,24,910.786,61
2019,5-Apr-19,1,900.146,59
2019,5-Apr-19,2,885.886,57
2019,5-Apr-19,3,867.456,55
2019,5-Apr-19,4,807.975,56
2019,5-Apr-19,5,772.459,53
2019,5-Apr-19,6,665.73,52
2019,5-Apr-19,7,541.952,53
2019,5-Apr-19,8,408.446,50
2019,5-Apr-19,9,317.925,49
2019,5-Apr-19,10,251.92,47
2019,5-Apr-19,11,194.691,44
2019,5-Apr-19,12,149.828,35
2019,5-Apr-19,13,108.437,35
2019,5-Apr-19,14,72.183,37
2019,5-Apr-19,15,50.431,48
2019,5-Apr-19,16,64.847,51
2019,5-Apr-19,17,99.6,52
2019,5-Apr-19,18,146.763,54
2019,5-Apr-19,19,214.597,57
2019,5-Apr-19,20,351.605,55
2019,5-Apr-19,21,449.784,53
2019,5-Apr-19,22,539.539,56
2019,5-Apr-19,23,581.718,56
2019,5-Apr-19,24,568.455,52
2019,6-Apr-19,1,513.891,53
2019,6-Apr-19,2,488.953,51
2019,6-Apr-19,3,519.857,50
2019,6-Apr-19,4,498.624,49
2019,6-Apr-19,5,439.642,46
2019,6-Apr-19,6,431.997,43
2019,6-Apr-19,7,432.287,40
2019,6-Apr-19,8,410.446,40
2019,6-Apr-19,9,356.372,46
2019,6-Apr-19,10,294.255,47
2019,6-Apr-19,11,269.68,53
2019,6-Apr-19,12,270.959,53
2019,6-Apr-19,13,287.523,54
2019,6-Apr-19,14,330.893,53
2019,6-Apr-19,15,405.598,57
2019,6-Apr-19,16,507.168,61
2019,6-Apr-19,17,591.853,58
2019,6-Apr-19,18,588.744,58
2019,6-Apr-19,19,578.895,58
2019,6-Apr-19,20,637.186,53
2019,6-Apr-19,21,577.633,55
2019,6-Apr-19,22,543.706,58
2019,6-Apr-19,23,571.878,55
2019,6-Apr-19,24,548.907,54
2019,7-Apr-19,1,475.216,53
2019,7-Apr-19,2,501.036,49
2019,7-Apr-19,3,505.891,51
2019,7-Apr-19,4,500.234,50
2019,7-Apr-19,5,504.423,49
2019,7-Apr-19,6,446.336,49
2019,7-Apr-19,7,396.683,39
2019,7-Apr-19,8,332.613,39
2019,7-Apr-19,9,282.412,41
2019,7-Apr-19,10,307.628,51
2019,7-Apr-19,11,360.848,55
2019,7-Apr-19,12,495.71,58
2019,7-Apr-19,13,563.937,60
2019,7-Apr-19,14,586.186,61
2019,7-Apr-19,15,563.701,62
2019,7-Apr-19,16,499.026,63
2019,7-Apr-19,17,461.373,61
2019,7-Apr-19,18,380.925,54
2019,7-Apr-19,19,306.704,52
2019,7-Apr-19,20,305.109,50
2019,7-Apr-19,21,325.808,53
2019,7-Apr-19,22,289.732,52
2019,7-Apr-19,23,259.353,50
2019,7-Apr-19,24,228.945,51
2019,8-Apr-19,1,279.069,52
2019,8-Apr-19,2,354.189,49
2019,8-Apr-19,3,360.082,49
2019,8-Apr-19,4,399.474,52
2019,8-Apr-19,5,429.223,55
2019,8-Apr-19,6,467.518,54
2019,8-Apr-19,7,550.271,50
2019,8-Apr-19,8,572.829,53
2019,8-Apr-19,9,466.737,60
2019,8-Apr-19,10,492.834,59
2019,8-Apr-19,11,518.771,59
2019,8-Apr-19,12,530.886,59
2019,8-Apr-19,13,492.864,58
2019,8-Apr-19,14,510.377,58
2019,8-Apr-19,15,531.949,55
2019,8-Apr-19,16,526.041,56
2019,8-Apr-19,17,497.959,56
2019,8-Apr-19,18,440.102,55
2019,8-Apr-19,19,331.744,53
2019,8-Apr-19,20,254.754,51
2019,8-Apr-19,21,220.322,48
2019,8-Apr-19,22,238.159,49
2019,8-Apr-19,23,223.413,46
2019,8-Apr-19,24,147.356,43
2019,9-Apr-19,1,90.464,41
2019,9-Apr-19,2,76.616,41
2019,9-Apr-19,3,74.722,40
2019,9-Apr-19,4,82.441,43
2019,9-Apr-19,5,74.883,37
2019,9-Apr-19,6,96.553,43
2019,9-Apr-19,7,102.521,45
2019,9-Apr-19,8,109.079,47
2019,9-Apr-19,9,95.982,45
2019,9-Apr-19,10,72.984,44
2019,9-Apr-19,11,54.095,43
2019,9-Apr-19,12,60.316,47
2019,9-Apr-19,13,83.365,46
2019,9-Apr-19,14,101.801,46
2019,9-Apr-19,15,99.626,47
2019,9-Apr-19,16,87.472,48
2019,9-Apr-19,17,84.586,52
2019,9-Apr-19,18,71.369,52
2019,9-Apr-19,19,79.717,48
2019,9-Apr-19,20,102.689,42
2019,9-Apr-19,21,124.479,45
2019,9-Apr-19,22,105.74,38
2019,9-Apr-19,23,106.102,30
2019,9-Apr-19,24,100.601,27
2019,10-Apr-19,1,103.569,30
2019,10-Apr-19,2,100.756,41
2019,10-Apr-19,3,105.153,39
2019,10-Apr-19,4,112.86,44
2019,10-Apr-19,5,107.117,43
2019,10-Apr-19,6,110.007,42
2019,10-Apr-19,7,106.266,47
2019,10-Apr-19,8,122.498,48
2019,10-Apr-19,9,109.266,47
2019,10-Apr-19,10,95.789,46
2019,10-Apr-19,11,99.267,46
2019,10-Apr-19,12,109.271,51
2019,10-Apr-19,13,122.288,52
2019,10-Apr-19,14,136.975,57
2019,10-Apr-19,15,136.89,56
2019,10-Apr-19,16,164.488,61
2019,10-Apr-19,17,186.296,63
2019,10-Apr-19,18,214.658,62
2019,10-Apr-19,19,214.57,59
2019,10-Apr-19,20,237.445,53
2019,10-Apr-19,21,272.479,57
2019,10-Apr-19,22,364.53,58
2019,10-Apr-19,23,415.072,57
2019,10-Apr-19,24,440.818,55
2019,11-Apr-19,1,461.978,55
2019,11-Apr-19,2,489.844,55
2019,11-Apr-19,3,511.895,56
2019,11-Apr-19,4,538.186,56
2019,11-Apr-19,5,563.951,55
2019,11-Apr-19,6,579.847,55
2019,11-Apr-19,7,580.655,56
2019,11-Apr-19,8,558.553,56
2019,11-Apr-19,9,497.05,56
2019,11-Apr-19,10,443.185,54
2019,11-Apr-19,11,411.431,56
2019,11-Apr-19,12,350.09,52
2019,11-Apr-19,13,329.491,51
2019,11-Apr-19,14,279.323,51
2019,11-Apr-19,15,250.173,51
2019,11-Apr-19,16,217.124,45
2019,11-Apr-19,17,213.051,40
2019,11-Apr-19,18,235.759,46
2019,11-Apr-19,19,204.401,42
2019,11-Apr-19,20,237.735,42
2019,11-Apr-19,21,263.236,44
2019,11-Apr-19,22,226.649,40
2019,11-Apr-19,23,198.35,43
2019,11-Apr-19,24,175.439,44
2019,12-Apr-19,1,136.837,44
2019,12-Apr-19,2,118.79,46
2019,12-Apr-19,3,101.246,47
2019,12-Apr-19,4,90.694,43
2019,12-Apr-19,5,68.539,43
2019,12-Apr-19,6,64.899,45
2019,12-Apr-19,7,67.739,48
2019,12-Apr-19,8,74.696,43
2019,12-Apr-19,9,93.98,44
2019,12-Apr-19,10,122.613,46
2019,12-Apr-19,11,152.938,49
2019,12-Apr-19,12,171.708,49
2019,12-Apr-19,13,208.706,54
2019,12-Apr-19,14,257.101,56
2019,12-Apr-19,15,296.994,57
2019,12-Apr-19,16,341.43,57
2019,12-Apr-19,17,365.267,58
2019,12-Apr-19,18,411.133,58
2019,12-Apr-19,19,469.86,59
2019,12-Apr-19,20,539.728,58
2019,12-Apr-19,21,559.303,59
2019,12-Apr-19,22,575.002,59
2019,12-Apr-19,23,611.655,60
2019,12-Apr-19,24,631.919,62
2019,13-Apr-19,1,617.978,62
2019,13-Apr-19,2,616.743,61
2019,13-Apr-19,3,653.755,64
2019,13-Apr-19,4,661.945,64
2019,13-Apr-19,5,656.623,62
2019,13-Apr-19,6,682.607,62
2019,13-Apr-19,7,580.689,63
2019,13-Apr-19,8,585.388,63
2019,13-Apr-19,9,568.871,60
2019,13-Apr-19,10,478.575,61
2019,13-Apr-19,11,395.365,63
2019,13-Apr-19,12,310.795,66
2019,13-Apr-19,13,312.766,63
2019,13-Apr-19,14,356.016,63
2019,13-Apr-19,15,405.607,65
2019,13-Apr-19,16,481.438,64
2019,13-Apr-19,17,514.091,64
2019,13-Apr-19,18,525.105,63
2019,13-Apr-19,19,560.523,62
2019,13-Apr-19,20,595.78,57
2019,13-Apr-19,21,607.4,57
2019,13-Apr-19,22,662.821,56
2019,13-Apr-19,23,746.048,56
2019,13-Apr-19,24,759.944,57
2019,14-Apr-19,1,788.28,56
2019,14-Apr-19,2,729.633,54
2019,14-Apr-19,3,727.48,55
2019,14-Apr-19,4,739.486,55
2019,14-Apr-19,5,567.54,54
2019,14-Apr-19,6,569.949,52
2019,14-Apr-19,7,656.391,51
2019,14-Apr-19,8,463.101,48
2019,14-Apr-19,9,377.996,44
2019,14-Apr-19,10,364.075,41
2019,14-Apr-19,11,356.009,40
2019,14-Apr-19,12,264.254,40
2019,14-Apr-19,13,214.904,49
2019,14-Apr-19,14,163.609,54
2019,14-Apr-19,15,112.429,55
2019,14-Apr-19,16,90.537,55
2019,14-Apr-19,17,89.329,51
2019,14-Apr-19,18,88.524,53
2019,14-Apr-19,19,103.835,51
2019,14-Apr-19,20,168.673,51
2019,14-Apr-19,21,237.651,52
2019,14-Apr-19,22,298.258,52
2019,14-Apr-19,23,426.085,58
2019,14-Apr-19,24,472.884,57
2019,15-Apr-19,1,470.625,59
2019,15-Apr-19,2,564.281,60
2019,15-Apr-19,3,618.367,59
2019,15-Apr-19,4,666.59,60
2019,15-Apr-19,5,666.638,62
2019,15-Apr-19,6,636.742,62
2019,15-Apr-19,7,505.788,62
2019,15-Apr-19,8,365.754,57
2019,15-Apr-19,9,298.934,50
2019,15-Apr-19,10,255.251,52
2019,15-Apr-19,11,223.302,56
2019,15-Apr-19,12,272.92,57
2019,15-Apr-19,13,317.115,57
2019,15-Apr-19,14,311.958,63
2019,15-Apr-19,15,345.836,64
2019,15-Apr-19,16,416.193,63
2019,15-Apr-19,17,488.927,64
2019,15-Apr-19,18,534.061,62
2019,15-Apr-19,19,605.175,63
2019,15-Apr-19,20,643.34,61
2019,15-Apr-19,21,726.372,63
2019,15-Apr-19,22,820.047,61
2019,15-Apr-19,23,833.933,62
2019,15-Apr-19,24,834.661,61
2019,16-Apr-19,1,846.246,62
2019,16-Apr-19,2,901.809,64
2019,16-Apr-19,3,891.402,64
2019,16-Apr-19,4,860.565,64
2019,16-Apr-19,5,854.875,62
2019,16-Apr-19,6,829.162,60
2019,16-Apr-19,7,874.389,62
2019,16-Apr-19,8,876.619,64
2019,16-Apr-19,9,865.397,63
2019,16-Apr-19,10,880.871,63
2019,16-Apr-19,11,968.889,64
2019,16-Apr-19,12,1030.766,64
2019,16-Apr-19,13,1017.995,64
2019,16-Apr-19,14,1015.526,65
2019,16-Apr-19,15,1027.246,66
2019,16-Apr-19,16,1030.325,66
2019,16-Apr-19,17,1031.856,66
2019,16-Apr-19,18,1022.857,66
2019,16-Apr-19,19,961.81,61
2019,16-Apr-19,20,901.269,58
2019,16-Apr-19,21,857.034,56
2019,16-Apr-19,22,782.616,57
2019,16-Apr-19,23,656.445,54
2019,16-Apr-19,24,653.145,54
2019,17-Apr-19,1,679.448,56
2019,17-Apr-19,2,620.569,54
2019,17-Apr-19,3,543.774,53
2019,17-Apr-19,4,473.41,52
2019,17-Apr-19,5,429.354,53
2019,17-Apr-19,6,449.702,55
2019,17-Apr-19,7,450.975,54
2019,17-Apr-19,8,366.729,53
2019,17-Apr-19,9,358.119,54
2019,17-Apr-19,10,395.949,55
2019,17-Apr-19,11,397.769,54
2019,17-Apr-19,12,393.208,54
2019,17-Apr-19,13,363.194,47
2019,17-Apr-19,14,339.614,51
2019,17-Apr-19,15,326.055,54
2019,17-Apr-19,16,286.981,48
2019,17-Apr-19,17,264.478,52
2019,17-Apr-19,18,216.68,54
2019,17-Apr-19,19,142.029,51
2019,17-Apr-19,20,96.857,45
2019,17-Apr-19,21,96.22,48
2019,17-Apr-19,22,109.81,54
2019,17-Apr-19,23,113.518,52
2019,17-Apr-19,24,124.409,51
2019,18-Apr-19,1,128.415,56
2019,18-Apr-19,2,153.796,57
2019,18-Apr-19,3,208.533,58
2019,18-Apr-19,4,253.947,56
2019,18-Apr-19,5,282.73,57
2019,18-Apr-19,6,324.239,58
2019,18-Apr-19,7,393.434,58
2019,18-Apr-19,8,394.073,57
2019,18-Apr-19,9,371.402,58
2019,18-Apr-19,10,381.886,60
2019,18-Apr-19,11,454.646,59
2019,18-Apr-19,12,604.827,61
2019,18-Apr-19,13,720.324,63
2019,18-Apr-19,14,837.176,61
2019,18-Apr-19,15,856.735,62
2019,18-Apr-19,16,876.732,61
2019,18-Apr-19,17,858.369,60
2019,18-Apr-19,18,829.076,60
2019,18-Apr-19,19,848.709,60
2019,18-Apr-19,20,853.428,59
2019,18-Apr-19,21,849.658,59
2019,18-Apr-19,22,734.593,61
2019,18-Apr-19,23,744.186,65
2019,18-Apr-19,24,740.496,65
2019,19-Apr-19,1,743.6,65
2019,19-Apr-19,2,750.477,63
2019,19-Apr-19,3,751.34,64
2019,19-Apr-19,4,748.954,64
2019,19-Apr-19,5,767.084,63
2019,19-Apr-19,6,757.251,63
2019,19-Apr-19,7,726.424,64
2019,19-Apr-19,8,779.812,68
2019,19-Apr-19,9,735.097,66
2019,19-Apr-19,10,678.549,66
2019,19-Apr-19,11,618.791,67
2019,19-Apr-19,12,613.562,68
2019,19-Apr-19,13,591.133,69
2019,19-Apr-19,14,527.149,69
2019,19-Apr-19,15,487.444,68
2019,19-Apr-19,16,471.537,67
2019,19-Apr-19,17,465.545,68
2019,19-Apr-19,18,431.541,67
2019,19-Apr-19,19,439.842,66
2019,19-Apr-19,20,439.046,65
2019,19-Apr-19,21,501.099,66
2019,19-Apr-19,22,518.812,67
2019,19-Apr-19,23,512.504,66
2019,19-Apr-19,24,445.987,66
2019,20-Apr-19,1,435.266,66
2019,20-Apr-19,2,514.873,64
2019,20-Apr-19,3,595.295,64
2019,20-Apr-19,4,672.846,64
2019,20-Apr-19,5,650.007,65
2019,20-Apr-19,6,650.437,65
2019,20-Apr-19,7,576.633,65
2019,20-Apr-19,8,552.515,68
2019,20-Apr-19,9,490.45,67
2019,20-Apr-19,10,451.85,65
2019,20-Apr-19,11,395.032,65
2019,20-Apr-19,12,400.575,69
2019,20-Apr-19,13,419.979,69
2019,20-Apr-19,14,441.793,67
2019,20-Apr-19,15,438.915,68
2019,20-Apr-19,16,419.555,66
2019,20-Apr-19,17,477.397,65
2019,20-Apr-19,18,576.54,65
2019,20-Apr-19,19,653.553,64
2019,20-Apr-19,20,670.484,61
2019,20-Apr-19,21,674.591,63
2019,20-Apr-19,22,676.926,63
2019,20-Apr-19,23,678.584,62
2019,20-Apr-19,24,699.016,61
2019,21-Apr-19,1,698.873,60
2019,21-Apr-19,2,653.132,58
2019,21-Apr-19,3,592.215,56
2019,21-Apr-19,4,586.367,55
2019,21-Apr-19,5,623.026,53
2019,21-Apr-19,6,562.004,53
2019,21-Apr-19,7,463.198,53
2019,21-Apr-19,8,350.563,52
2019,21-Apr-19,9,315.131,43
2019,21-Apr-19,10,280.776,46
2019,21-Apr-19,11,296.035,51
2019,21-Apr-19,12,280.799,49
2019,21-Apr-19,13,269.77,49
2019,21-Apr-19,14,268.349,47
2019,21-Apr-19,15,191.932,52
2019,21-Apr-19,16,204.684,51
2019,21-Apr-19,17,246.519,58
2019,21-Apr-19,18,245.58,57
2019,21-Apr-19,19,159.686,52
2019,21-Apr-19,20,98.235,48
2019,21-Apr-19,21,80.06,51
2019,21-Apr-19,22,65.303,49
2019,21-Apr-19,23,68.777,42
2019,21-Apr-19,24,62.071,36
2019,22-Apr-19,1,59.187,31
2019,22-Apr-19,2,111.75,27
2019,22-Apr-19,3,105.56,28
2019,22-Apr-19,4,72.864,34
2019,22-Apr-19,5,102.62,44
2019,22-Apr-19,6,167.36,49
2019,22-Apr-19,7,193.655,50
2019,22-Apr-19,8,197.784,54
2019,22-Apr-19,9,192.135,56
2019,22-Apr-19,10,157.856,55
2019,22-Apr-19,11,137.009,54
2019,22-Apr-19,12,131.291,60
2019,22-Apr-19,13,154.988,60
2019,22-Apr-19,14,179.341,61
2019,22-Apr-19,15,211.989,61
2019,22-Apr-19,16,222.637,63
2019,22-Apr-19,17,217.879,60
2019,22-Apr-19,18,252.055,60
2019,22-Apr-19,19,340.509,61
2019,22-Apr-19,20,448.15,61
2019,22-Apr-19,21,541.709,63
2019,22-Apr-19,22,621.552,63
2019,22-Apr-19,23,582.519,63
2019,22-Apr-19,24,566.73,59
2019,23-Apr-19,1,646.126,60
2019,23-Apr-19,2,669.926,56
2019,23-Apr-19,3,658.787,57
2019,23-Apr-19,4,598.916,58
2019,23-Apr-19,5,548.313,60
2019,23-Apr-19,6,610.55,57
2019,23-Apr-19,7,579.886,57
2019,23-Apr-19,8,558.927,57
2019,23-Apr-19,9,490.485,54
2019,23-Apr-19,10,424.898,50
2019,23-Apr-19,11,347.012,51
2019,23-Apr-19,12,311.092,52
2019,23-Apr-19,13,330.459,48
2019,23-Apr-19,14,326.57,48
2019,23-Apr-19,15,298.683,45
2019,23-Apr-19,16,263.21,41
2019,23-Apr-19,17,246.729,54
2019,23-Apr-19,18,273.984,53
2019,23-Apr-19,19,257.38,49
2019,23-Apr-19,20,240.806,46
2019,23-Apr-19,21,276.608,51
2019,23-Apr-19,22,250.514,56
2019,23-Apr-19,23,240.892,55
2019,23-Apr-19,24,245.825,51
2019,24-Apr-19,1,232.028,54
2019,24-Apr-19,2,227.529,57
2019,24-Apr-19,3,187.205,56
2019,24-Apr-19,4,165.132,54
2019,24-Apr-19,5,175.021,53
2019,24-Apr-19,6,190.633,51
2019,24-Apr-19,7,192.677,49
2019,24-Apr-19,8,184.005,50
2019,24-Apr-19,9,171.841,58
2019,24-Apr-19,10,186.277,55
2019,24-Apr-19,11,182.904,56
2019,24-Apr-19,12,194.744,51
2019,24-Apr-19,13,208.068,53
2019,24-Apr-19,14,245.474,54
2019,24-Apr-19,15,260.8,56
2019,24-Apr-19,16,300.264,60
2019,24-Apr-19,17,309.949,58
2019,24-Apr-19,18,347.193,63
2019,24-Apr-19,19,369.331,61
2019,24-Apr-19,20,381.767,56
2019,24-Apr-19,21,385.476,52
2019,24-Apr-19,22,358.881,53
2019,24-Apr-19,23,313.997,54
2019,24-Apr-19,24,294.575,50
2019,25-Apr-19,1,247.874,51
2019,25-Apr-19,2,220.115,54
2019,25-Apr-19,3,233.14,57
2019,25-Apr-19,4,234.887,55
2019,25-Apr-19,5,227.767,55
2019,25-Apr-19,6,233.837,54
2019,25-Apr-19,7,186.114,53
2019,25-Apr-19,8,169.634,53
2019,25-Apr-19,9,129.769,52
2019,25-Apr-19,10,122.666,35
2019,25-Apr-19,11,96.69,31
2019,25-Apr-19,12,83.644,38
2019,25-Apr-19,13,69.07,46
2019,25-Apr-19,14,78.179,49
2019,25-Apr-19,15,86.563,51
2019,25-Apr-19,16,66.957,51
2019,25-Apr-19,17,50.527,52
2019,25-Apr-19,18,29.899,46
2019,25-Apr-19,19,15.467,43
2019,25-Apr-19,20,13.46,37
2019,25-Apr-19,21,19.079,42
2019,25-Apr-19,22,28.237,45
2019,25-Apr-19,23,45.673,50
2019,25-Apr-19,24,69.334,53
2019,26-Apr-19,1,92.41,49
2019,26-Apr-19,2,119.461,50
2019,26-Apr-19,3,148.385,50
2019,26-Apr-19,4,173.351,49
2019,26-Apr-19,5,216.843,48
2019,26-Apr-19,6,235.305,50
2019,26-Apr-19,7,289.451,54
2019,26-Apr-19,8,318.686,54
2019,26-Apr-19,9,326.364,53
2019,26-Apr-19,10,391.976,53
2019,26-Apr-19,11,464.5,56
2019,26-Apr-19,12,531.176,58
2019,26-Apr-19,13,592.046,59
2019,26-Apr-19,14,644.875,61
2019,26-Apr-19,15,672.048,61
2019,26-Apr-19,16,740.739,61
2019,26-Apr-19,17,784.317,59
2019,26-Apr-19,18,764.479,60
2019,26-Apr-19,19,777.894,58
2019,26-Apr-19,20,767.517,56
2019,26-Apr-19,21,811.37,54
2019,26-Apr-19,22,822.006,55
2019,26-Apr-19,23,810.59,55
2019,26-Apr-19,24,798.087,58
2019,27-Apr-19,1,795.163,59
2019,27-Apr-19,2,774.589,58
2019,27-Apr-19,3,780.429,57
2019,27-Apr-19,4,798.041,48
2019,27-Apr-19,5,809.885,57
2019,27-Apr-19,6,851.509,57
2019,27-Apr-19,7,893.883,59
2019,27-Apr-19,8,864.093,59
2019,27-Apr-19,9,840.015,59
2019,27-Apr-19,10,811.968,60
2019,27-Apr-19,11,880.717,59
2019,27-Apr-19,12,883.464,62
2019,27-Apr-19,13,882.068,63
2019,27-Apr-19,14,851.631,64
2019,27-Apr-19,15,877.17,65
2019,27-Apr-19,16,866.813,64
2019,27-Apr-19,17,822.373,63
2019,27-Apr-19,18,792.664,62
2019,27-Apr-19,19,745.088,62
2019,27-Apr-19,20,772.834,57
2019,27-Apr-19,21,772.617,60
2019,27-Apr-19,22,790.605,58
2019,27-Apr-19,23,763.736,59
2019,27-Apr-19,24,719.73,57
2019,28-Apr-19,1,740.626,60
2019,28-Apr-19,2,760.543,61
2019,28-Apr-19,3,741.369,61
2019,28-Apr-19,4,736.169,58
2019,28-Apr-19,5,733.234,59
2019,28-Apr-19,6,708.471,57
2019,28-Apr-19,7,612.653,54
2019,28-Apr-19,8,647.612,54
2019,28-Apr-19,9,573.23,53
2019,28-Apr-19,10,543.376,52
2019,28-Apr-19,11,496.483,51
2019,28-Apr-19,12,488.945,51
2019,28-Apr-19,13,489.554,55
2019,28-Apr-19,14,445.84,55
2019,28-Apr-19,15,416.993,50
2019,28-Apr-19,16,424.493,45
2019,28-Apr-19,17,447.554,40
2019,28-Apr-19,18,467.819,46
2019,28-Apr-19,19,540.968,47
2019,28-Apr-19,20,563.769,51
2019,28-Apr-19,21,656.045,53
2019,28-Apr-19,22,737.41,53
2019,28-Apr-19,23,781.637,56
2019,28-Apr-19,24,771.883,54
2019,29-Apr-19,1,736.689,57
2019,29-Apr-19,2,767.123,58
2019,29-Apr-19,3,751.731,57
2019,29-Apr-19,4,759.649,57
2019,29-Apr-19,5,710.872,55
2019,29-Apr-19,6,721.085,55
2019,29-Apr-19,7,788.175,55
2019,29-Apr-19,8,799.731,57
2019,29-Apr-19,9,831.89,57
2019,29-Apr-19,10,841.661,57
2019,29-Apr-19,11,826.605,55
2019,29-Apr-19,12,820.074,55
2019,29-Apr-19,13,822.508,57
2019,29-Apr-19,14,819.509,59
2019,29-Apr-19,15,793.562,57
2019,29-Apr-19,16,772.658,58
2019,29-Apr-19,17,745.558,54
2019,29-Apr-19,18,703.59,49
2019,29-Apr-19,19,641.946,44
2019,29-Apr-19,20,515.141,43
2019,29-Apr-19,21,442.509,47
2019,29-Apr-19,22,311.799,49
2019,29-Apr-19,23,343.001,45
2019,29-Apr-19,24,337.628,45
2019,30-Apr-19,1,274.872,42
2019,30-Apr-19,2,256.9,41
2019,30-Apr-19,3,217.531,43
2019,30-Apr-19,4,196.3,39
2019,30-Apr-19,5,167.354,28
2019,30-Apr-19,6,133.041,30
2019,30-Apr-19,7,128.651,30
2019,30-Apr-19,8,133.009,31
2019,30-Apr-19,9,144.563,29
2019,30-Apr-19,10,150.259,23
2019,30-Apr-19,11,166.932,24
2019,30-Apr-19,12,211.331,30
2019,30-Apr-19,13,282.835,36
2019,30-Apr-19,14,394.736,44
2019,30-Apr-19,15,554.718,49
2019,30-Apr-19,16,648.636,53
2019,30-Apr-19,17,733.821,53
2019,30-Apr-19,18,765.674,51
2019,30-Apr-19,19,770.199,48
2019,30-Apr-19,20,733.049,49
2019,30-Apr-19,21,717.417,49
2019,30-Apr-19,22,665.243,50
2019,30-Apr-19,23,654.273,52
2019,30-Apr-19,24,594.838,46
2019,1-May-19,1,598.9,41
2019,1-May-19,2,625.313,44
2019,1-May-19,3,542.674,47
2019,1-May-19,4,504.643,46
2019,1-May-19,5,480.805,45
2019,1-May-19,6,477.075,44
2019,1-May-19,7,468.572,34
2019,1-May-19,8,347.506,31
2019,1-May-19,9,257.856,30
2019,1-May-19,10,126.317,28
2019,1-May-19,11,114.697,27
2019,1-May-19,12,101.73,40
2019,1-May-19,13,87.356,45
2019,1-May-19,14,71.497,44
2019,1-May-19,15,70.891,46
2019,1-May-19,16,80.904,52
2019,1-May-19,17,78.808,54
2019,1-May-19,18,58.809,47
2019,1-May-19,19,93.775,50
2019,1-May-19,20,133.175,47
2019,1-May-19,21,186.497,52
2019,1-May-19,22,225.341,52
2019,1-May-19,23,196.838,52
2019,1-May-19,24,176.702,55
2019,2-May-19,1,212.194,56
2019,2-May-19,2,212.9,51
2019,2-May-19,3,191.855,49
2019,2-May-19,4,216.801,43
2019,2-May-19,5,214.794,36
2019,2-May-19,6,188.991,40
2019,2-May-19,7,158.599,51
2019,2-May-19,8,127.483,48
2019,2-May-19,9,106.656,50
2019,2-May-19,10,74.631,52
2019,2-May-19,11,56.231,48
2019,2-May-19,12,37.381,44
2019,2-May-19,13,36.353,44
2019,2-May-19,14,40.96,46
2019,2-May-19,15,45.939,42
2019,2-May-19,16,47.352,42
2019,2-May-19,17,50.634,40
2019,2-May-19,18,56.299,42
2019,2-May-19,19,73.216,40
2019,2-May-19,20,63.659,39
2019,2-May-19,21,85.584,43
2019,2-May-19,22,125.644,42
2019,2-May-19,23,109.894,42
2019,2-May-19,24,104.358,44
2019,3-May-19,1,128.85,43
2019,3-May-19,2,134.232,40
2019,3-May-19,3,137.706,40
2019,3-May-19,4,130.601,31
2019,3-May-19,5,99.749,33
2019,3-May-19,6,86.371,33
2019,3-May-19,7,88,32
2019,3-May-19,8,86.67,39
2019,3-May-19,9,104.689,38
2019,3-May-19,10,137.638,43
2019,3-May-19,11,156.056,47
2019,3-May-19,12,174.919,50
