year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_
2019,19-Jun-19,6,4.582,425
2019,19-Jun-19,7,51.422,762
2019,19-Jun-19,8,138.852,826
2019,19-Jun-19,9,233.381,884
2019,19-Jun-19,10,300.886,909
2019,19-Jun-19,11,359.199,928
2019,19-Jun-19,12,435.401,960
2019,19-Jun-19,13,514.065,1012
2019,19-Jun-19,14,533.667,1022
2019,19-Jun-19,15,534.426,1005
2019,19-Jun-19,16,470.838,1000
2019,19-Jun-19,17,337.224,962
2019,19-Jun-19,18,232.524,941
2019,19-Jun-19,19,121.561,855
2019,19-Jun-19,20,33.955,741
2019,19-Jun-19,21,1.084,75
2019,19-Jun-19,22,,
2019,19-Jun-19,23,,
2019,19-Jun-19,24,,
2019,20-Jun-19,1,,
2019,20-Jun-19,2,,
2019,20-Jun-19,3,,
2019,20-Jun-19,4,,
2019,20-Jun-19,5,0.391,7
2019,20-Jun-19,6,1.437,197
2019,20-Jun-19,7,25.821,690
2019,20-Jun-19,8,60.486,740
2019,20-Jun-19,9,86.313,745
2019,20-Jun-19,10,110.386,766
2019,20-Jun-19,11,157.173,789
2019,20-Jun-19,12,170.305,802
2019,20-Jun-19,13,174.207,801
2019,20-Jun-19,14,185.025,810
2019,20-Jun-19,15,183.427,827
2019,20-Jun-19,16,171.628,823
2019,20-Jun-19,17,128.427,811
2019,20-Jun-19,18,102.358,827
2019,20-Jun-19,19,55.464,775
2019,20-Jun-19,20,15.375,631
2019,20-Jun-19,21,1.466,36
2019,20-Jun-19,22,,
2019,20-Jun-19,23,,
2019,20-Jun-19,24,,
2019,21-Jun-19,1,,
2019,21-Jun-19,2,,
2019,21-Jun-19,3,,
2019,21-Jun-19,4,,
2019,21-Jun-19,5,1.073,7
2019,21-Jun-19,6,1.577,72
2019,21-Jun-19,7,15.749,650
2019,21-Jun-19,8,62.376,754
2019,21-Jun-19,9,139.193,836
2019,21-Jun-19,10,185.7,857
2019,21-Jun-19,11,301.26,926
2019,21-Jun-19,12,386.125,978
2019,21-Jun-19,13,405.601,992
2019,21-Jun-19,14,373.136,961
2019,21-Jun-19,15,330.944,950
2019,21-Jun-19,16,229.507,871
2019,21-Jun-19,17,182.011,850
2019,21-Jun-19,18,181.397,878
2019,21-Jun-19,19,129.17,877
2019,21-Jun-19,20,41.872,779
2019,21-Jun-19,21,2.238,193
2019,21-Jun-19,22,,
2019,21-Jun-19,23,,
2019,21-Jun-19,24,,
2019,22-Jun-19,1,,
2019,22-Jun-19,2,,
2019,22-Jun-19,3,,
2019,22-Jun-19,4,,
2019,22-Jun-19,5,1.042,7
2019,22-Jun-19,6,15.851,708
2019,22-Jun-19,7,95.271,915
2019,22-Jun-19,8,248.329,1028
2019,22-Jun-19,9,474.9,1098
2019,22-Jun-19,10,708.429,1135
2019,22-Jun-19,11,873.457,1148
2019,22-Jun-19,12,954.583,1158
2019,22-Jun-19,13,928.165,1157
2019,22-Jun-19,14,791.946,1144
2019,22-Jun-19,15,621.264,1131
2019,22-Jun-19,16,544.251,1109
2019,22-Jun-19,17,549.437,1097
2019,22-Jun-19,18,373.528,1059
2019,22-Jun-19,19,158.987,967
2019,22-Jun-19,20,46.078,802
2019,22-Jun-19,21,2.407,269
2019,22-Jun-19,22,,
2019,22-Jun-19,23,,
2019,22-Jun-19,24,,
2019,23-Jun-19,1,,
2019,23-Jun-19,2,,
2019,23-Jun-19,3,,
2019,23-Jun-19,4,,
2019,23-Jun-19,5,1.148,10
2019,23-Jun-19,6,7.968,622
2019,23-Jun-19,7,66.117,898
2019,23-Jun-19,8,247.718,1059
2019,23-Jun-19,9,521.506,1128
2019,23-Jun-19,10,754.409,1147
2019,23-Jun-19,11,903.5,1160
2019,23-Jun-19,12,966.388,1163
2019,23-Jun-19,13,985.721,1164
2019,23-Jun-19,14,974.936,1164
2019,23-Jun-19,15,938.139,1153
2019,23-Jun-19,16,834.982,1142
2019,23-Jun-19,17,645.906,1116
2019,23-Jun-19,18,396.939,1063
2019,23-Jun-19,19,160.287,963
2019,23-Jun-19,20,36.893,792
2019,23-Jun-19,21,2.07,259
2019,23-Jun-19,22,,
2019,23-Jun-19,23,,
2019,23-Jun-19,24,,
2019,24-Jun-19,1,,
2019,24-Jun-19,2,,
2019,24-Jun-19,3,,
2019,24-Jun-19,4,,
2019,24-Jun-19,5,0.923,9
2019,24-Jun-19,6,8.757,646
2019,24-Jun-19,7,72.652,817
2019,24-Jun-19,8,256.244,952
2019,24-Jun-19,9,511.971,1028
2019,24-Jun-19,10,726.459,1056
2019,24-Jun-19,11,866.375,1075
2019,24-Jun-19,12,929.215,1080
2019,24-Jun-19,13,934.978,1086
2019,24-Jun-19,14,899.052,1078
2019,24-Jun-19,15,817.366,1073
2019,24-Jun-19,16,659.877,1057
2019,24-Jun-19,17,512.749,1035
2019,24-Jun-19,18,312.848,966
2019,24-Jun-19,19,140.077,878
2019,24-Jun-19,20,46.798,770
2019,24-Jun-19,21,1.5,174
2019,24-Jun-19,22,,
2019,24-Jun-19,23,,
2019,24-Jun-19,24,,
2019,25-Jun-19,1,,
2019,25-Jun-19,2,,
2019,25-Jun-19,3,,
2019,25-Jun-19,4,,
2019,25-Jun-19,5,0.884,9
2019,25-Jun-19,6,11.524,625
2019,25-Jun-19,7,76.675,794
2019,25-Jun-19,8,172.299,850
2019,25-Jun-19,9,225.955,869
2019,25-Jun-19,10,238.047,867
2019,25-Jun-19,11,232.49,834
2019,25-Jun-19,12,201.504,810
2019,25-Jun-19,13,158.061,794
2019,25-Jun-19,14,138.377,776
2019,25-Jun-19,15,128.632,774
2019,25-Jun-19,16,149.559,793
2019,25-Jun-19,17,145.853,797
2019,25-Jun-19,18,108.103,801
2019,25-Jun-19,19,64.171,786
2019,25-Jun-19,20,27.722,650
2019,25-Jun-19,21,1.712,192
2019,25-Jun-19,22,,
2019,25-Jun-19,23,,
2019,25-Jun-19,24,,
2019,26-Jun-19,1,,
2019,26-Jun-19,2,,
2019,26-Jun-19,3,,
2019,26-Jun-19,4,,
2019,26-Jun-19,5,1.116,8
2019,26-Jun-19,6,6.601,545
2019,26-Jun-19,7,61.505,786
2019,26-Jun-19,8,186.128,870
2019,26-Jun-19,9,374.717,926
2019,26-Jun-19,10,541.186,984
2019,26-Jun-19,11,668.633,1013
2019,26-Jun-19,12,748.655,1042
2019,26-Jun-19,13,809.933,1065
2019,26-Jun-19,14,825.393,1064
2019,26-Jun-19,15,812.904,1057
2019,26-Jun-19,16,739.94,1056
2019,26-Jun-19,17,577.83,1022
2019,26-Jun-19,18,373.843,984
2019,26-Jun-19,19,149.276,881
2019,26-Jun-19,20,29.28,756
2019,26-Jun-19,21,1.806,93
2019,26-Jun-19,22,,
2019,26-Jun-19,23,,
2019,26-Jun-19,24,,
2019,27-Jun-19,1,,
2019,27-Jun-19,2,,
2019,27-Jun-19,3,,
2019,27-Jun-19,4,,
2019,27-Jun-19,5,1.219,7
2019,27-Jun-19,6,4.541,389
2019,27-Jun-19,7,50.554,754
2019,27-Jun-19,8,159.651,834
2019,27-Jun-19,9,352.749,925
2019,27-Jun-19,10,594.045,1017
2019,27-Jun-19,11,785.429,1055
2019,27-Jun-19,12,888.74,1065
2019,27-Jun-19,13,905.814,1070
2019,27-Jun-19,14,880.323,1064
2019,27-Jun-19,15,828.557,1056
2019,27-Jun-19,16,755.449,1053
2019,27-Jun-19,17,617.44,1043
2019,27-Jun-19,18,390.513,989
2019,27-Jun-19,19,148.22,874
2019,27-Jun-19,20,36.786,756
2019,27-Jun-19,21,2.987,356
2019,27-Jun-19,22,,
2019,27-Jun-19,23,,
2019,27-Jun-19,24,,
2019,28-Jun-19,1,,
2019,28-Jun-19,2,,
2019,28-Jun-19,3,,
2019,28-Jun-19,4,,
2019,28-Jun-19,5,0.874,7
2019,28-Jun-19,6,13.231,672
2019,28-Jun-19,7,63.378,794
2019,28-Jun-19,8,228.154,919
2019,28-Jun-19,9,487.702,1007
2019,28-Jun-19,10,703.465,1052
2019,28-Jun-19,11,854.644,1072
2019,28-Jun-19,12,928.93,1075
2019,28-Jun-19,13,936.924,1083
2019,28-Jun-19,14,893.601,1075
2019,28-Jun-19,15,821.222,1069
2019,28-Jun-19,16,732.371,1066
2019,28-Jun-19,17,596.392,1050
2019,28-Jun-19,18,379.717,991
2019,28-Jun-19,19,158.261,906
2019,28-Jun-19,20,33.458,768
2019,28-Jun-19,21,1.615,198
2019,28-Jun-19,22,,
2019,28-Jun-19,23,,
2019,28-Jun-19,24,,
2019,29-Jun-19,1,,
2019,29-Jun-19,2,,
2019,29-Jun-19,3,,
2019,29-Jun-19,4,,
2019,29-Jun-19,5,0.977,7
2019,29-Jun-19,6,2.722,276
2019,29-Jun-19,7,37.636,744
2019,29-Jun-19,8,107.782,864
2019,29-Jun-19,9,211.28,974
2019,29-Jun-19,10,277.602,1010
2019,29-Jun-19,11,421.179,1052
2019,29-Jun-19,12,586.916,1099
2019,29-Jun-19,13,612.435,1106
2019,29-Jun-19,14,477.473,1072
2019,29-Jun-19,15,418.751,1050
2019,29-Jun-19,16,378.347,1040
2019,29-Jun-19,17,392.211,1032
2019,29-Jun-19,18,341.517,1035
2019,29-Jun-19,19,157.617,934
2019,29-Jun-19,20,45.075,788
2019,29-Jun-19,21,3.014,397
2019,29-Jun-19,22,,
2019,29-Jun-19,23,,
2019,29-Jun-19,24,,
2019,30-Jun-19,1,,
2019,30-Jun-19,2,,
2019,30-Jun-19,3,,
2019,30-Jun-19,4,,
2019,30-Jun-19,5,1.01,6
2019,30-Jun-19,6,5.788,572
2019,30-Jun-19,7,57.509,872
2019,30-Jun-19,8,236.892,1048
2019,30-Jun-19,9,452.514,1097
2019,30-Jun-19,10,501.904,1087
2019,30-Jun-19,11,482.087,1067
2019,30-Jun-19,12,526.982,1097
2019,30-Jun-19,13,690.535,1132
2019,30-Jun-19,14,666.721,1116
2019,30-Jun-19,15,466.341,1058
2019,30-Jun-19,16,363.663,1004
2019,30-Jun-19,17,406.153,1042
2019,30-Jun-19,18,303.43,1023
2019,30-Jun-19,19,137.468,907
2019,30-Jun-19,20,48.112,788
2019,30-Jun-19,21,3.699,386
2019,30-Jun-19,22,,
2019,30-Jun-19,23,,
2019,30-Jun-19,24,,
